Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Calculated Total Amount,Sale_Category,Age Classification,Total Amount Stdev Difference
761,2023-11-07,CUST761,Female,33,Clothing,1,500,500,500,Baja,Adulto,59.99763155512301
762,2023-11-07,CUST762,Female,24,Electronics,2,25,50,50,Baja,Adulto,509.997631555123
205,2023-11-07,CUST205,Female,43,Clothing,1,25,25,25,Baja,Adulto,534.997631555123
512,2023-11-07,CUST512,Female,57,Beauty,1,25,25,25,Baja,Adulto,534.997631555123
173,2023-11-08,CUST173,Male,64,Electronics,4,30,120,120,Baja,Adulto mayor,439.997631555123
86,2023-11-08,CUST086,Male,19,Beauty,3,30,90,90,Baja,Adulto Joven,469.997631555123
595,2023-11-09,CUST595,Female,18,Clothing,4,500,2000,2000,Alta,Adulto Joven,1440.002368444877
827,2023-11-09,CUST827,Male,61,Beauty,3,300,900,900,Media,Adulto mayor,340.002368444877
965,2023-11-09,CUST965,Male,22,Clothing,4,50,200,200,Baja,Adulto Joven,359.997631555123
388,2023-11-10,CUST388,Male,50,Electronics,1,25,25,25,Baja,Adulto,534.997631555123
631,2023-11-10,CUST631,Male,56,Electronics,3,30,90,90,Baja,Adulto,469.997631555123
812,2023-11-12,CUST812,Male,19,Electronics,3,25,75,75,Baja,Adulto Joven,484.997631555123
554,2023-11-12,CUST554,Female,46,Beauty,3,50,150,150,Baja,Adulto,409.997631555123
952,2023-11-13,CUST952,Female,57,Clothing,1,25,25,25,Baja,Adulto,534.997631555123
58,2023-11-13,CUST058,Male,18,Clothing,4,300,1200,1200,Media,Adulto Joven,640.002368444877
582,2023-11-14,CUST582,Male,35,Clothing,3,300,900,900,Media,Adulto,340.002368444877
458,2023-11-14,CUST458,Female,39,Electronics,4,25,100,100,Baja,Adulto,459.997631555123
345,2023-11-14,CUST345,Male,62,Electronics,1,30,30,30,Baja,Adulto mayor,529.997631555123
963,2023-11-14,CUST963,Female,55,Beauty,1,50,50,50,Baja,Adulto,509.997631555123
747,2023-11-15,CUST747,Male,23,Beauty,1,30,30,30,Baja,Adulto Joven,529.997631555123
369,2023-11-15,CUST369,Male,23,Electronics,3,500,1500,1500,Alta,Adulto Joven,940.002368444877
706,2023-11-15,CUST706,Male,51,Electronics,4,25,100,100,Baja,Adulto,459.997631555123
533,2023-11-16,CUST533,Male,19,Electronics,3,500,1500,1500,Alta,Adulto Joven,940.002368444877
997,2023-11-17,CUST997,Male,52,Beauty,3,30,90,90,Baja,Adulto,469.997631555123
645,2023-11-17,CUST645,Female,35,Electronics,4,30,120,120,Baja,Adulto,439.997631555123
968,2023-11-17,CUST968,Female,48,Clothing,3,300,900,900,Media,Adulto,340.002368444877
169,2023-11-17,CUST169,Male,18,Beauty,3,500,1500,1500,Alta,Adulto Joven,940.002368444877
57,2023-11-18,CUST057,Female,63,Beauty,1,30,30,30,Baja,Adulto mayor,529.997631555123
137,2023-11-18,CUST137,Male,46,Beauty,2,500,1000,1000,Media,Adulto,440.002368444877
778,2023-11-18,CUST778,Female,47,Beauty,4,25,100,100,Baja,Adulto,459.997631555123
938,2023-11-19,CUST938,Male,49,Clothing,4,50,200,200,Baja,Adulto,359.997631555123
599,2023-11-19,CUST599,Female,28,Beauty,2,50,100,100,Baja,Adulto,459.997631555123
234,2023-11-20,CUST234,Female,62,Electronics,2,25,50,50,Baja,Adulto mayor,509.997631555123
410,2023-11-21,CUST410,Female,29,Clothing,2,50,100,100,Baja,Adulto,459.997631555123
581,2023-11-21,CUST581,Female,48,Beauty,2,30,60,60,Baja,Adulto,499.997631555123
417,2023-11-21,CUST417,Male,43,Electronics,3,300,900,900,Media,Adulto,340.002368444877
74,2023-11-22,CUST074,Female,18,Beauty,4,500,2000,2000,Alta,Adulto Joven,1440.002368444877
87,2023-11-22,CUST087,Female,28,Beauty,2,50,100,100,Baja,Adulto,459.997631555123
803,2023-11-22,CUST803,Male,39,Clothing,4,25,100,100,Baja,Adulto,459.997631555123
424,2023-11-23,CUST424,Male,57,Beauty,4,300,1200,1200,Media,Adulto,640.002368444877
641,2023-11-23,CUST641,Female,40,Electronics,1,300,300,300,Baja,Adulto,259.997631555123
918,2023-11-23,CUST918,Female,42,Electronics,3,30,90,90,Baja,Adulto,469.997631555123
1,2023-11-24,CUST001,Male,34,Beauty,3,50,150,150,Baja,Adulto,409.997631555123
95,2023-11-24,CUST095,Female,32,Clothing,2,30,60,60,Baja,Adulto,499.997631555123
171,2023-11-24,CUST171,Female,52,Clothing,3,300,900,900,Media,Adulto,340.002368444877
156,2023-11-25,CUST156,Female,43,Clothing,4,25,100,100,Baja,Adulto,459.997631555123
493,2023-11-25,CUST493,Male,41,Beauty,2,25,50,50,Baja,Adulto,509.997631555123
715,2023-11-26,CUST715,Female,42,Beauty,4,25,100,100,Baja,Adulto,459.997631555123
115,2023-11-26,CUST115,Male,51,Clothing,3,500,1500,1500,Alta,Adulto,940.002368444877
362,2023-11-27,CUST362,Male,50,Clothing,1,25,25,25,Baja,Adulto,534.997631555123
267,2023-11-27,CUST267,Female,32,Beauty,3,30,90,90,Baja,Adulto,469.997631555123
856,2023-11-27,CUST856,Male,54,Electronics,4,30,120,120,Baja,Adulto,439.997631555123
84,2023-11-28,CUST084,Female,38,Electronics,3,30,90,90,Baja,Adulto,469.997631555123
795,2023-11-28,CUST795,Male,57,Electronics,1,300,300,300,Baja,Adulto,259.997631555123
739,2023-11-29,CUST739,Male,36,Beauty,1,25,25,25,Baja,Adulto,534.997631555123
215,2023-11-29,CUST215,Male,58,Clothing,3,500,1500,1500,Alta,Adulto,940.002368444877
24,2023-11-29,CUST024,Female,49,Clothing,1,300,300,300,Baja,Adulto,259.997631555123
289,2023-11-30,CUST289,Male,53,Electronics,2,30,60,60,Baja,Adulto,499.997631555123
741,2023-11-30,CUST741,Male,48,Clothing,1,300,300,300,Baja,Adulto,259.997631555123
810,2023-11-30,CUST810,Male,59,Electronics,4,25,100,100,Baja,Adulto,459.997631555123
266,2023-12-01,CUST266,Female,19,Electronics,2,30,60,60,Baja,Adulto Joven,499.997631555123
389,2023-12-01,CUST389,Male,21,Clothing,2,25,50,50,Baja,Adulto Joven,509.997631555123
112,2023-12-02,CUST112,Male,37,Clothing,3,500,1500,1500,Alta,Adulto,940.002368444877
608,2023-12-02,CUST608,Female,55,Electronics,3,500,1500,1500,Alta,Adulto,940.002368444877
566,2023-12-02,CUST566,Female,64,Clothing,1,30,30,30,Baja,Adulto mayor,529.997631555123
348,2023-12-03,CUST348,Female,35,Electronics,2,300,600,600,Baja,Adulto,40.00236844487699
576,2023-12-04,CUST576,Female,33,Beauty,3,50,150,150,Baja,Adulto,409.997631555123
258,2023-12-04,CUST258,Female,37,Clothing,1,50,50,50,Baja,Adulto,509.997631555123
485,2023-12-04,CUST485,Male,24,Electronics,1,30,30,30,Baja,Adulto,529.997631555123
199,2023-12-04,CUST199,Male,45,Beauty,3,500,1500,1500,Alta,Adulto,940.002368444877
311,2023-12-05,CUST311,Female,32,Beauty,4,25,100,100,Baja,Adulto,459.997631555123
999,2023-12-05,CUST999,Female,36,Electronics,3,50,150,150,Baja,Adulto,409.997631555123
65,2023-12-05,CUST065,Male,51,Electronics,4,500,2000,2000,Alta,Adulto,1440.002368444877
971,2023-12-05,CUST971,Female,27,Electronics,4,50,200,200,Baja,Adulto,359.997631555123
791,2023-12-05,CUST791,Female,51,Beauty,1,25,25,25,Baja,Adulto,534.997631555123
868,2023-12-06,CUST868,Female,25,Electronics,1,300,300,300,Baja,Adulto,259.997631555123
535,2023-12-06,CUST535,Male,47,Beauty,3,30,90,90,Baja,Adulto,469.997631555123
580,2023-12-06,CUST580,Female,31,Clothing,3,500,1500,1500,Alta,Adulto,940.002368444877
395,2023-12-06,CUST395,Male,50,Electronics,2,500,1000,1000,Media,Adulto,440.002368444877
712,2023-12-06,CUST712,Female,57,Beauty,2,25,50,50,Baja,Adulto,509.997631555123
531,2023-12-07,CUST531,Male,31,Electronics,1,500,500,500,Baja,Adulto,59.99763155512301
550,2023-12-07,CUST550,Male,40,Clothing,3,300,900,900,Media,Adulto,340.002368444877
453,2023-12-08,CUST453,Female,26,Clothing,2,500,1000,1000,Media,Adulto,440.002368444877
625,2023-12-08,CUST625,Male,31,Clothing,1,300,300,300,Baja,Adulto,259.997631555123
392,2023-12-08,CUST392,Male,27,Clothing,2,300,600,600,Baja,Adulto,40.00236844487699
540,2023-12-08,CUST540,Female,46,Electronics,3,300,900,900,Media,Adulto,340.002368444877
468,2023-12-09,CUST468,Male,40,Electronics,1,25,25,25,Baja,Adulto,534.997631555123
355,2023-12-09,CUST355,Female,55,Electronics,1,500,500,500,Baja,Adulto,59.99763155512301
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200,1200,Media,Adulto,640.002368444877
244,2023-12-09,CUST244,Male,28,Beauty,2,50,100,100,Baja,Adulto,459.997631555123
752,2023-12-09,CUST752,Male,29,Clothing,2,50,100,100,Baja,Adulto,459.997631555123
700,2023-12-09,CUST700,Male,36,Electronics,4,500,2000,2000,Alta,Adulto,1440.002368444877
80,2023-12-10,CUST080,Female,64,Clothing,2,30,60,60,Baja,Adulto mayor,499.997631555123
214,2023-12-10,CUST214,Male,20,Beauty,2,30,60,60,Baja,Adulto Joven,499.997631555123
361,2023-12-10,CUST361,Female,34,Electronics,4,300,1200,1200,Media,Adulto,640.002368444877
526,2023-12-10,CUST526,Male,33,Clothing,2,50,100,100,Baja,Adulto,459.997631555123
586,2023-12-11,CUST586,Male,50,Electronics,1,50,50,50,Baja,Adulto,509.997631555123
265,2023-12-11,CUST265,Male,55,Clothing,3,300,900,900,Media,Adulto,340.002368444877
336,2023-12-12,CUST336,Female,52,Beauty,3,50,150,150,Baja,Adulto,409.997631555123
571,2023-12-12,CUST571,Female,41,Electronics,1,50,50,50,Baja,Adulto,509.997631555123
771,2023-12-13,CUST771,Male,24,Electronics,2,25,50,50,Baja,Adulto,509.997631555123
9,2023-12-13,CUST009,Male,63,Electronics,2,300,600,600,Baja,Adulto mayor,40.00236844487699
552,2023-12-13,CUST552,Female,49,Electronics,3,25,75,75,Baja,Adulto,484.997631555123
701,2023-12-14,CUST701,Female,52,Beauty,2,30,60,60,Baja,Adulto,499.997631555123
496,2023-12-14,CUST496,Male,23,Clothing,2,300,600,600,Baja,Adulto Joven,40.00236844487699
139,2023-12-15,CUST139,Male,36,Beauty,4,500,2000,2000,Alta,Adulto,1440.002368444877
151,2023-12-15,CUST151,Male,29,Clothing,1,50,50,50,Baja,Adulto,509.997631555123
83,2023-12-16,CUST083,Male,54,Electronics,2,50,100,100,Baja,Adulto,459.997631555123
153,2023-12-16,CUST153,Male,63,Electronics,2,500,1000,1000,Media,Adulto mayor,440.002368444877
451,2023-12-16,CUST451,Female,45,Electronics,1,30,30,30,Baja,Adulto,529.997631555123
783,2023-12-17,CUST783,Female,56,Clothing,1,300,300,300,Baja,Adulto,259.997631555123
99,2023-12-17,CUST099,Female,50,Electronics,4,300,1200,1200,Media,Adulto,640.002368444877
525,2023-12-18,CUST525,Female,47,Beauty,2,25,50,50,Baja,Adulto,509.997631555123
994,2023-12-18,CUST994,Female,51,Beauty,2,500,1000,1000,Media,Adulto,440.002368444877
409,2023-12-18,CUST409,Female,21,Electronics,3,300,900,900,Media,Adulto Joven,340.002368444877
939,2023-12-18,CUST939,Female,46,Electronics,1,300,300,300,Baja,Adulto,259.997631555123
96,2023-12-19,CUST096,Female,44,Clothing,2,300,600,600,Baja,Adulto,40.00236844487699
982,2023-12-19,CUST982,Female,46,Beauty,3,30,90,90,Baja,Adulto,469.997631555123
609,2023-12-19,CUST609,Female,47,Clothing,2,50,100,100,Baja,Adulto,459.997631555123
777,2023-12-20,CUST777,Male,48,Electronics,3,50,150,150,Baja,Adulto,409.997631555123
209,2023-12-20,CUST209,Female,30,Electronics,4,50,200,200,Baja,Adulto,359.997631555123
890,2023-12-20,CUST890,Male,34,Electronics,2,25,50,50,Baja,Adulto,509.997631555123
435,2023-12-20,CUST435,Female,30,Beauty,3,300,900,900,Media,Adulto,340.002368444877
854,2023-12-20,CUST854,Male,29,Clothing,1,50,50,50,Baja,Adulto,509.997631555123
865,2023-12-21,CUST865,Female,42,Clothing,1,300,300,300,Baja,Adulto,259.997631555123
662,2023-12-22,CUST662,Male,48,Beauty,2,500,1000,1000,Media,Adulto,440.002368444877
678,2023-12-23,CUST678,Female,60,Electronics,3,300,900,900,Media,Adulto mayor,340.002368444877
615,2023-12-23,CUST615,Female,61,Clothing,4,25,100,100,Baja,Adulto mayor,459.997631555123
602,2023-12-23,CUST602,Female,20,Electronics,1,300,300,300,Baja,Adulto Joven,259.997631555123
544,2023-12-23,CUST544,Female,27,Electronics,1,25,25,25,Baja,Adulto,534.997631555123
781,2023-12-23,CUST781,Male,35,Beauty,1,500,500,500,Baja,Adulto,59.99763155512301
309,2023-12-23,CUST309,Female,26,Beauty,1,25,25,25,Baja,Adulto,534.997631555123
34,2023-12-24,CUST034,Female,51,Clothing,3,50,150,150,Baja,Adulto,409.997631555123
916,2023-12-24,CUST916,Female,32,Electronics,1,50,50,50,Baja,Adulto,509.997631555123
757,2023-12-25,CUST757,Female,43,Electronics,4,300,1200,1200,Media,Adulto,640.002368444877
82,2023-12-26,CUST082,Female,32,Beauty,4,50,200,200,Baja,Adulto,359.997631555123
25,2023-12-26,CUST025,Female,64,Beauty,1,50,50,50,Baja,Adulto mayor,509.997631555123
842,2023-12-26,CUST842,Female,47,Clothing,2,300,600,600,Baja,Adulto,40.00236844487699
472,2023-12-26,CUST472,Female,38,Beauty,3,300,900,900,Media,Adulto,340.002368444877
991,2023-12-26,CUST991,Female,34,Clothing,2,50,100,100,Baja,Adulto,459.997631555123
879,2023-12-26,CUST879,Male,23,Clothing,1,30,30,30,Baja,Adulto Joven,529.997631555123
62,2023-12-27,CUST062,Male,18,Beauty,2,50,100,100,Baja,Adulto Joven,459.997631555123
386,2023-12-27,CUST386,Female,54,Electronics,2,300,600,600,Baja,Adulto,40.00236844487699
989,2023-12-28,CUST989,Female,44,Electronics,1,25,25,25,Baja,Adulto,534.997631555123
664,2023-12-28,CUST664,Female,44,Clothing,4,500,2000,2000,Alta,Adulto,1440.002368444877
429,2023-12-28,CUST429,Male,64,Electronics,2,25,50,50,Baja,Adulto mayor,509.997631555123
908,2023-12-29,CUST908,Male,46,Beauty,4,300,1200,1200,Media,Adulto,640.002368444877
520,2023-12-29,CUST520,Female,49,Electronics,4,25,100,100,Baja,Adulto,459.997631555123
233,2023-12-29,CUST233,Female,51,Beauty,2,300,600,600,Baja,Adulto,40.00236844487699
805,2023-12-29,CUST805,Female,30,Beauty,3,500,1500,1500,Alta,Adulto,940.002368444877
857,2023-12-31,CUST857,Male,60,Electronics,2,25,50,50,Baja,Adulto mayor,509.997631555123
211,2024-01-01,CUST211,Male,42,Beauty,3,500,1500,1500,Alta,Adulto,940.002368444877
650,2024-01-01,CUST650,Male,55,Electronics,1,30,30,30,Baja,Adulto,529.997631555123
